Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
C6ID 32xlarge,c6id.32xlarge,256 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0103 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6ID Metal,c6id.metal,256 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0782 hourly / vCPU,$0.0493 hourly / vCPU,$0.0078 hourly / vCPU,$0.1242 hourly / vCPU,$0.0953 hourly / vCPU
C6IN Large,c6in.large,4 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.02 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
C6IN Extra Large,c6in.xlarge,8 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0148 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
C6IN Double Extra Large,c6in.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0246 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
C6IN Quadruple Extra Large,c6in.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.026 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
C6IN Eight Extra Large,c6in.8xlarge,64 GiB,32 vCPUs,EBS only,50 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0096 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
C6IN 12xlarge Extra Large,c6in.12xlarge,96 GiB,48 vCPUs,EBS only,75 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0127 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
C6IN 16xlarge Extra Large,c6in.16xlarge,128 GiB,64 vCPUs,EBS only,100 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0088 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
C6IN 24xlarge,c6in.24xlarge,192 GiB,96 vCPUs,EBS only,150 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0087 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
C6IN 32xlarge,c6in.32xlarge,256 GiB,128 vCPUs,EBS only,200 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0089 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
C6IN Metal,c6in.metal,256 GiB,128 vCPUs,EBS only,200 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0087 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
C7A Medium,c7a.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Large,c7a.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Extra Large,c7a.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Double Extra Large,c7a.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Quadruple Extra Large,c7a.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Eight Extra Large,c7a.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 12xlarge Extra Large,c7a.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 16xlarge Extra Large,c7a.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 24xlarge,c7a.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 32xlarge,c7a.32xlarge,256 GiB,128 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A 48xlarge,c7a.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7A Metal-48xl,c7a.metal-48xl,384 GiB,192 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7G Medium,c7g.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0057 hourly / vCPU,unavailable,unavailable
C7G Large,c7g.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0556 hourly / vCPU,$0.0368 hourly / vCPU,$0.0333 hourly / vCPU,unavailable,unavailable
C7G Extra Large,c7g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0556 hourly / vCPU,$0.0368 hourly / vCPU,$0.0203 hourly / vCPU,unavailable,unavailable
C7G Double Extra Large,c7g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0056 hourly / vCPU,unavailable,unavailable
C7G Quadruple Extra Large,c7g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0056 hourly / vCPU,unavailable,unavailable
C7G Eight Extra Large,c7g.8xlarge,64 GiB,32 vCPUs,EBS only,15 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0127 hourly / vCPU,unavailable,unavailable
C7G 12xlarge Extra Large,c7g.12xlarge,96 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0102 hourly / vCPU,unavailable,unavailable
C7G 16xlarge Extra Large,c7g.16xlarge,128 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0056 hourly / vCPU,unavailable,unavailable
C7G Metal,c7g.metal,128 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0555 hourly / vCPU,$0.0368 hourly / vCPU,$0.0056 hourly / vCPU,unavailable,unavailable
C7GD Medium,c7gd.medium,2 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.007 hourly / vCPU,unavailable,unavailable
C7GD Large,c7gd.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.0098 hourly / vCPU,unavailable,unavailable
C7GD Extra Large,c7gd.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.0201 hourly / vCPU,unavailable,unavailable
C7GD Double Extra Large,c7gd.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.0134 hourly / vCPU,unavailable,unavailable
C7GD Quadruple Extra Large,c7gd.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.0161 hourly / vCPU,unavailable,unavailable
C7GD Eight Extra Large,c7gd.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.008 hourly / vCPU,unavailable,unavailable
C7GD 12xlarge Extra Large,c7gd.12xlarge,96 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),22.5 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.0078 hourly / vCPU,unavailable,unavailable
C7GD 16xlarge Extra Large,c7gd.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.0205 hourly / vCPU,unavailable,unavailable
C7GD Metal,c7gd.metal,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.0704 hourly / vCPU,$0.0444 hourly / vCPU,$0.007 hourly / vCPU,unavailable,unavailable
C7GN Medium,c7gn.medium,2 GiB,1 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN Large,c7gn.large,4 GiB,2 vCPUs,EBS only,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN Extra Large,c7gn.xlarge,8 GiB,4 vCPUs,EBS only,Up to 40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN Double Extra Large,c7gn.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN Quadruple Extra Large,c7gn.4xlarge,32 GiB,16 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN Eight Extra Large,c7gn.8xlarge,64 GiB,32 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN 12xlarge Extra Large,c7gn.12xlarge,96 GiB,48 vCPUs,EBS only,150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN 16xlarge Extra Large,c7gn.16xlarge,128 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7GN Metal,c7gn.metal,128 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C7I Large,c7i.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0242 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I Extra Large,c7i.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0278 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I Double Extra Large,c7i.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0301 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I Quadruple Extra Large,c7i.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0286 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I Eight Extra Large,c7i.8xlarge,64 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0342 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I 12xlarge Extra Large,c7i.12xlarge,96 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.043 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I 16xlarge Extra Large,c7i.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0343 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I 24xlarge,c7i.24xlarge,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0399 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I 48xlarge,c7i.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0114 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I Metal-24xl,c7i.metal-24xl,192 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0069 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I Metal-48xl,c7i.metal-48xl,384 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0688 hourly / vCPU,$0.0454 hourly / vCPU,$0.0069 hourly / vCPU,$0.1148 hourly / vCPU,$0.0914 hourly / vCPU
C7I-FLEX Large,c7i-flex.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0195 hourly / vCPU,$0.109 hourly / vCPU,$0.0869 hourly / vCPU
C7I-FLEX Extra Large,c7i-flex.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0208 hourly / vCPU,$0.109 hourly / vCPU,$0.0869 hourly / vCPU
C7I-FLEX Double Extra Large,c7i-flex.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0234 hourly / vCPU,$0.109 hourly / vCPU,$0.0869 hourly / vCPU
C7I-FLEX Quadruple Extra Large,c7i-flex.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0229 hourly / vCPU,$0.109 hourly / vCPU,$0.0869 hourly / vCPU
C7I-FLEX Eight Extra Large,c7i-flex.8xlarge,64 GiB,32 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0277 hourly / vCPU,$0.109 hourly / vCPU,$0.0869 hourly / vCPU
C7I-FLEX 12xlarge Extra Large,c7i-flex.12xlarge,96 GiB,48 vCPUs,EBS only,Up to 18.75 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0153 hourly / vCPU,$0.1113 hourly / vCPU,$0.0892 hourly / vCPU
C7I-FLEX 16xlarge Extra Large,c7i-flex.16xlarge,128 GiB,64 vCPUs,EBS only,Up to 25 Gigabit,$0.0653 hourly / vCPU,$0.0432 hourly / vCPU,$0.0065 hourly / vCPU,$0.1113 hourly / vCPU,$0.0892 hourly / vCPU
C8G Medium,c8g.medium,2 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
C8G Large,c8g.large,4 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.009 hourly / vCPU,unavailable,unavailable
C8G Extra Large,c8g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0191 hourly / vCPU,unavailable,unavailable
C8G Double Extra Large,c8g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0131 hourly / vCPU,unavailable,unavailable
C8G Quadruple Extra Large,c8g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0191 hourly / vCPU,unavailable,unavailable
C8G Eight Extra Large,c8g.8xlarge,64 GiB,32 vCPUs,EBS only,15 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0479 hourly / vCPU,unavailable,unavailable
C8G 12xlarge Extra Large,c8g.12xlarge,96 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0242 hourly / vCPU,unavailable,unavailable
C8G 16xlarge Extra Large,c8g.16xlarge,128 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0256 hourly / vCPU,unavailable,unavailable
C8G 24xlarge,c8g.24xlarge,192 GiB,96 vCPUs,EBS only,40 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
C8G 48xlarge,c8g.48xlarge,384 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
C8G Metal-24xl,c8g.metal-24xl,192 GiB,96 vCPUs,EBS only,40 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0061 hourly / vCPU,unavailable,unavailable
C8G Metal-48xl,c8g.metal-48xl,384 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0611 hourly / vCPU,$0.0404 hourly / vCPU,$0.0062 hourly / vCPU,unavailable,unavailable
C8GD Medium,c8gd.medium,2 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Large,c8gd.large,4 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Extra Large,c8gd.xlarge,8 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Double Extra Large,c8gd.2xlarge,16 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Quadruple Extra Large,c8gd.4xlarge,32 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Eight Extra Large,c8gd.8xlarge,64 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD 12xlarge Extra Large,c8gd.12xlarge,96 GiB,48 vCPUs,2850 GB (3×950 GB NVMe SSD),22.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD 16xlarge Extra Large,c8gd.16xlarge,128 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD 24xlarge,c8gd.24xlarge,192 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD 48xlarge,c8gd.48xlarge,384 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Metal-24xl,c8gd.metal-24xl,192 GiB,96 vCPUs,5700 GB (3×1900 GB NVMe SSD),40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GD Metal-48xl,c8gd.metal-48xl,384 GiB,192 vCPUs,11400 GB (6×1900 GB NVMe SSD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Medium,c8gn.medium,2 GiB,1 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Large,c8gn.large,4 GiB,2 vCPUs,EBS only,Up to 30 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Extra Large,c8gn.xlarge,8 GiB,4 vCPUs,EBS only,Up to 40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Double Extra Large,c8gn.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Quadruple Extra Large,c8gn.4xlarge,32 GiB,16 vCPUs,EBS only,50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Eight Extra Large,c8gn.8xlarge,64 GiB,32 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN 12xlarge Extra Large,c8gn.12xlarge,96 GiB,48 vCPUs,EBS only,150 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN 16xlarge Extra Large,c8gn.16xlarge,128 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN 24xlarge,c8gn.24xlarge,192 GiB,96 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN 48xlarge,c8gn.48xlarge,384 GiB,192 vCPUs,EBS only,600 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Metal-24xl,c8gn.metal-24xl,192 GiB,96 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
C8GN Metal-48xl,c8gn.metal-48xl,384 GiB,192 vCPUs,EBS only,600 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
Cluster Compute Eight Extra Large,cc2.8xlarge,60.5 GiB,32 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
High Memory Cluster Eight Extra Large,cr1.8xlarge,244 GiB,32 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D2 Extra Large,d2.xlarge,30.5 GiB,4 vCPUs,6144 GB (3×2048 GB HDD),Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
D2 Double Extra Large,d2.2xlarge,61 GiB,8 vCPUs,12288 GB (6×2048 GB HDD),High,unavailable,unavailable,unavailable,unavailable,unavailable
D2 Quadruple Extra Large,d2.4xlarge,122 GiB,16 vCPUs,24576 GB (12×2048 GB HDD),High,unavailable,unavailable,unavailable,unavailable,unavailable
D2 Eight Extra Large,d2.8xlarge,244 GiB,36 vCPUs,49152 GB (24×2048 GB HDD),10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3 Extra Large,d3.xlarge,32 GiB,4 vCPUs,5940 GB (3×1980 GB NVMe HDD),Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3 Double Extra Large,d3.2xlarge,64 GiB,8 vCPUs,11880 GB (6×1980 GB NVMe HDD),Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3 Quadruple Extra Large,d3.4xlarge,128 GiB,16 vCPUs,23760 GB (12×1980 GB NVMe HDD),Up to 15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3 Eight Extra Large,d3.8xlarge,256 GiB,32 vCPUs,47520 GB (24×1980 GB NVMe HDD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN Large,d3en.large,8 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN Extra Large,d3en.xlarge,16 GiB,4 vCPUs,27960 GB (2×13980 GB NVMe HDD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN Double Extra Large,d3en.2xlarge,32 GiB,8 vCPUs,55920 GB (4×13980 GB NVMe HDD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN Quadruple Extra Large,d3en.4xlarge,64 GiB,16 vCPUs,111840 GB (8×13980 GB NVMe HDD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN 6xlarge,d3en.6xlarge,96 GiB,24 vCPUs,167760 GB (12×13980 GB NVMe HDD),40 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN Eight Extra Large,d3en.8xlarge,128 GiB,32 vCPUs,223680 GB (16×13980 GB NVMe HDD),50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
D3EN 12xlarge Extra Large,d3en.12xlarge,192 GiB,48 vCPUs,335520 GB (24×13980 GB NVMe HDD),75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
DL1 24xlarge,dl1.24xlarge,768 GiB,96 vCPUs,4000 GB (4×1000 GB NVMe SSD),4x 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
DL2Q 24xlarge,dl2q.24xlarge,768 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
F1 Double Extra Large,f1.2xlarge,122 GiB,8 vCPUs,470 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
F1 Quadruple Extra Large,f1.4xlarge,244 GiB,16 vCPUs,940 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
F1 16xlarge Extra Large,f1.16xlarge,976 GiB,64 vCPUs,3760 GB (4×940 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
F2 6xlarge,f2.6xlarge,256 GiB,24 vCPUs,940 GB NVMe SSD,12.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
F2 12xlarge Extra Large,f2.12xlarge,512 GiB,48 vCPUs,1880 GB (2×940 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
F2 48xlarge,f2.48xlarge,2048 GiB,192 vCPUs,7520 GB (8×940 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G2 Double Extra Large,g2.2xlarge,15 GiB,8 vCPUs,EBS only,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
G2 Eight Extra Large,g2.8xlarge,60 GiB,32 vCPUs,EBS only,High,unavailable,unavailable,unavailable,unavailable,unavailable
G3 Graphics GPU Quadruple Extra Large,g3.4xlarge,122 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G3 Graphics GPU Eight Extra Large,g3.8xlarge,244 GiB,32 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G3 Graphics GPU 16xlarge Extra Large,g3.16xlarge,488 GiB,64 vCPUs,EBS only,20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G3S Extra Large,g3s.xlarge,30.5 GiB,4 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G4AD Extra Large,g4ad.xlarge,16 GiB,4 vCPUs,150 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G4AD Double Extra Large,g4ad.2xlarge,32 GiB,8 vCPUs,300 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G4AD Quadruple Extra Large,g4ad.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G4AD Eight Extra Large,g4ad.8xlarge,128 GiB,32 vCPUs,1200 GB NVMe SSD,15 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G4AD 16xlarge Extra Large,g4ad.16xlarge,256 GiB,64 vCPUs,2400 GB (2×1200 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G4DN Extra Large,g4dn.xlarge,16 GiB,4 vCPUs,125 GB NVMe SSD,Up to 25 Gigabit,$0.2235 hourly / vCPU,$0.1525 hourly / vCPU,$0.0224 hourly / vCPU,$0.2695 hourly / vCPU,$0.1985 hourly / vCPU
